Entidad,ID CTT,SNPA01,SNPA02,SNPA03,SNPA04,SNPA05,SNPA06,SNPA07,SNPA08,SNPA09,SNPA10,SNPA11,SNPA12,MI01,MI02,MI03,MI04,MI05,MI06,MI07,MI08,MI09,MI10,FEM01,FEM02,FEM03,FEM04,FEM05,FEM06,FEM07,FEM08
GUANAJUATO,1087,0.364200332,0.481735983,0.479813374,0.331665909,0.347722878,0.36573601,0.499459124,0.473894544,0.212776732,0.480899311,0.501086437,0.484510338,0.689826967,0.42245564,0.649600558,0.40539887,0.650391961,0.528440876,0.621049667,0.640372651,0.59696127,0.613928813,0.523313839,0.517000158,0.516551655,0.411379048,0.50516714,0.504632287,0.284223129,0.398836466
GUANAJUATO,1088,0.474998994,0.522752193,0.507786325,0.427173143,0.470960089,0.47595735,0.538190671,0.503245391,0.354569842,0.504250542,0.49962857,0.490170579,0.520627575,0.51018499,0.540593745,0.503292342,0.568599869,0.517640222,0.522449809,0.497637675,0.528114147,0.562884868,0.551654489,0.547834359,0.558774975,0.501793814,0.551648884,0.550753829,0.428095883,0.465223743
GUANAJUATO,1089,0.463284925,0.519578093,0.503652097,0.436350351,0.368895923,0.395021625,0.515728615,0.421679632,0.243806193,0.514608357,0.450807657,0.495497436,0.381920559,0.482500497,0.443404196,0.489097013,0.447157481,0.502383992,0.462115591,0.480502701,0.502117793,0.46493515,0.492626634,0.492199886,0.496736989,0.4057742,0.49665259,0.499916642,0.247966598,0.421792931
GUANAJUATO,1090,0.609865964,0.681429076,0.676219902,0.597226447,0.547218377,0.580559049,0.671445314,0.650296242,0.379746623,0.670674984,0.609974786,0.445266508,0.552588678,0.635846673,0.451453974,0.513809489,0.60231715,0.536053021,0.594908399,0.564511584,0.637223184,0.632383373,0.52985754,0.530190877,0.530103055,0.374988741,0.530225295,0.497097183,0.31318595,0.410271603
GUANAJUATO,1091,0.762626849,0.777748993,0.741789029,0.706769953,0.712523065,0.720995119,0.733128182,0.705346433,0.713724134,0.631390428,0.76640119,0.518214091,0.739936985,0.671051459,0.693937424,0.672291136,0.668781117,0.587212152,0.728826207,0.70355481,0.730184276,0.7115357,0.680323872,0.652134641,0.678748265,0.620260248,0.674159329,0.579744662,0.605028921,0.550269494
GUANAJUATO,1092,0.560217634,0.604045661,0.584938862,0.539782475,0.493632535,0.498637833,0.596606367,0.570122981,0.383977731,0.576328496,0.526575032,0.485194229,0.650031913,0.568135927,0.521070473,0.553464315,0.558737007,0.558426746,0.617722262,0.602089336,0.638561247,0.621258662,0.533176387,0.525936162,0.535595551,0.446525192,0.53043911,0.51361386,0.355949921,0.441168579
GUANAJUATO,1093,0.603976865,0.621620555,0.61080725,0.57706689,0.576115955,0.595514043,0.613911303,0.543934226,0.404950343,0.594784201,0.591598633,0.543971331,0.660505389,0.693142706,0.677320495,0.692113993,0.687693305,0.655576359,0.705611806,0.695185447,0.665614783,0.706926407,0.739273456,0.735160958,0.746639509,0.610814648,0.745275882,0.666312651,0.638692536,0.56613328
GUANAJUATO,1094,0.509438348,0.567149341,0.557069768,0.491392392,0.491132323,0.516212206,0.564856427,0.442159269,0.39826685,0.515431762,0.547942436,0.492643187,0.86177584,0.771270839,0.724253707,0.745869866,0.75862806,0.665702643,0.804400894,0.68133786,0.848651302,0.803979957,0.63187198,0.589839232,0.62466933,0.526351317,0.618774552,0.484632527,0.510360791,0.507446034
GUANAJUATO,1095,0.471507924,0.563834402,0.552089068,0.430846303,0.429584527,0.46068194,0.573836332,0.546052135,0.416775151,0.559292306,0.558468097,0.468002826,0.513351081,0.586548888,0.517409821,0.530790968,0.597956513,0.538439625,0.551586464,0.523008094,0.570232441,0.541342646,0.617725155,0.585762444,0.613122447,0.503666985,0.59833689,0.546251704,0.462614573,0.507286962
GUANAJUATO,1096,0.416321907,0.492434149,0.476639224,0.388937369,0.422828449,0.430761735,0.511459523,0.437203647,0.192762276,0.485763446,0.483925138,0.460700695,0.563835799,0.476666341,0.534578942,0.499886252,0.519438057,0.491608094,0.472585573,0.452466517,0.588523,0.448447419,0.56512203,0.506765003,0.565649348,0.489342806,0.563531555,0.480786325,0.414286833,0.405738875
GUANAJUATO,1097,0.416969431,0.52378342,0.523034444,0.430530823,0.396444593,0.425016075,0.534879006,0.521197768,0.366938655,0.48899991,0.491104065,0.47004444,0.779843984,0.591820913,0.628134757,0.480774186,0.686604336,0.498180581,0.453100725,0.397388969,0.788807224,0.466687418,0.75557246,0.72037027,0.742988965,0.731160582,0.694827029,0.624565681,0.688434855,0.461121591
GUANAJUATO,1098,0.565813111,0.650024406,0.644411536,0.573576663,0.550473082,0.558162869,0.659131774,0.63716424,0.417902499,0.63597683,0.617517327,0.599130909,0.487385756,0.647681565,0.639170144,0.647781982,0.633946882,0.61911746,0.64347504,0.634867891,0.585994036,0.650856804,0.548302561,0.540983552,0.548324318,0.465362204,0.525133114,0.51526371,0.384221467,0.450519093
GUANAJUATO,1099,0.515079368,0.59375881,0.578239427,0.466051796,0.452493413,0.471672878,0.582868235,0.570351299,0.412515154,0.537805473,0.545301263,0.467345049,0.581211778,0.644981808,0.65127371,0.627491684,0.642755265,0.610748621,0.667835341,0.656378037,0.62561619,0.665656047,0.544107307,0.543664846,0.558695494,0.430548292,0.547245139,0.512124026,0.421762464,0.4598035
GUANAJUATO,1100,0.550728218,0.626820125,0.622955189,0.496769718,0.53590531,0.552974747,0.616420898,0.596257194,0.441073245,0.593073127,0.579610998,0.558062667,0.705453699,0.652660003,0.670922121,0.624073813,0.695661242,0.623934432,0.703416873,0.679935175,0.686912544,0.704968463,0.649914689,0.607915412,0.643231667,0.559501249,0.631729472,0.466484741,0.516107858,0.441565772
GUANAJUATO,1101,0.45620765,0.528770509,0.479495435,0.473971514,0.499607686,0.518328731,0.519457676,0.489290382,0.271315251,0.518331933,0.490634827,0.398922833,0.544859832,0.573417248,0.445604545,0.482251979,0.579151775,0.497811781,0.551630451,0.548440418,0.588402419,0.597572551,0.513825776,0.517223607,0.526397283,0.45838175,0.516037632,0.51426864,0.377448507,0.438495986
GUANAJUATO,1102,0.51689846,0.594184188,0.579537812,0.521512373,0.394923128,0.45081605,0.579577149,0.553063369,0.384031994,0.510558056,0.576346131,0.461296751,0.865897723,0.678724304,0.662775029,0.652909746,0.775722025,0.657113617,0.784045396,0.77427212,0.829070584,0.795217548,0.594242172,0.55563489,0.583380771,0.532249228,0.548538025,0.513138183,0.472927175,0.476005064
GUANAJUATO,1103,0.590140229,0.648866342,0.638174224,0.554568275,0.566763469,0.57613017,0.596616503,0.62006307,0.481807821,0.601357143,0.624820048,0.546226108,0.621944584,0.593734404,0.620043349,0.616853996,0.638479954,0.607123093,0.659159316,0.627849822,0.615921823,0.656639822,0.621893407,0.600305051,0.620224023,0.55308283,0.592522507,0.560628837,0.500530513,0.529620418
GUANAJUATO,1104,0.831949271,0.830193546,0.811158933,0.816051189,0.611515266,0.684925594,0.786961015,0.797057883,0.728578133,0.772750303,0.807404468,0.473248195,0.823424321,0.697489738,0.732153259,0.636461382,0.787502506,0.61889258,0.779698907,0.759433616,0.773992516,0.782705132,0.827660177,0.815507379,0.823385336,0.719610858,0.817411207,0.760792713,0.780035938,0.754951613
GUANAJUATO,1105,0.592660957,0.621157781,0.609378387,0.486825562,0.49024347,0.501417528,0.622242214,0.558986403,0.607004768,0.498296776,0.617736854,0.498040265,0.681766231,0.671309324,0.555476859,0.540945927,0.665619343,0.560561882,0.684685769,0.659975194,0.675593019,0.713297815,0.674971429,0.654449383,0.67859,0.583090353,0.670542449,0.543113626,0.535940714,0.503741091
GUANAJUATO,1106,0.537668754,0.599616261,0.574151396,0.495461293,0.559969188,0.550514762,0.596066094,0.553462472,0.41617746,0.553757943,0.578017146,0.543130865,0.700623665,0.665394907,0.601456861,0.600807673,0.623087881,0.591872182,0.652046983,0.619270043,0.726686666,0.665546655,0.613114845,0.616035808,0.621309876,0.542614759,0.617558781,0.594023995,0.473241016,0.522837477
GUANAJUATO,1108,0.679738457,0.726472179,0.723378541,0.675377021,0.675183985,0.677916362,0.732640114,0.715086288,0.559220165,0.503772282,0.720725993,0.621653169,0.790916254,0.735692069,0.707380914,0.732676928,0.703702496,0.687446262,0.722902046,0.693944694,0.823750606,0.713819052,0.774564086,0.777690954,0.777976847,0.673695442,0.777888408,0.741961007,0.663614189,0.6615844
GUANAJUATO,1109,0.540021335,0.586235483,0.581778674,0.432611562,0.460481687,0.441666881,0.566122306,0.511068705,0.39136922,0.565226675,0.506697687,0.476441689,0.755691427,0.649473116,0.551126602,0.55722761,0.631887524,0.579119853,0.600592116,0.556215068,0.787195013,0.60239236,0.542065629,0.483641281,0.544314558,0.476528636,0.543930978,0.488284467,0.36753567,0.408147205
GUANAJUATO,1110,0.75590474,0.728305869,0.75382102,0.74420095,0.801302701,0.822629727,0.607285232,0.778557477,0.62909936,0.656258237,0.769417091,0.648504735,0.99490748,0.951549796,0.976173935,0.927253454,0.978996662,0.841494612,0.973909939,0.912666291,0.960058002,0.977184613,0.591686423,0.600968552,0.601287127,0.380452107,0.597649851,0.531910066,0.428034482,0.467588939
GUANAJUATO,1111,0.864162754,0.872547293,0.855489646,0.8492157,0.860000418,0.859234805,0.859581332,0.843776302,0.737315016,0.792079657,0.856942235,0.711830515,0.920053624,0.815786298,0.862491481,0.85317805,0.906025958,0.777255721,0.876406201,0.811645046,0.81221266,0.891730452,0.83680004,0.836842053,0.839979286,0.787271073,0.83975292,0.795897183,0.787029764,0.727132214
GUANAJUATO,1112,0.8358987,0.838793651,0.827248906,0.830180151,0.638702637,0.685063035,0.79380098,0.699762171,0.737027341,0.795878355,0.835842896,0.509044362,0.839096548,0.729294204,0.706136344,0.713940913,0.686606415,0.688415227,0.784913,0.759419816,0.850115558,0.781907667,0.629247752,0.62056776,0.638910037,0.490950183,0.638694811,0.49929059,0.474805585,0.414961511
GUANAJUATO,1113,0.541442639,0.567460883,0.556906835,0.529804355,0.479595271,0.521399563,0.56526737,0.532439708,0.399149723,0.504784489,0.562159839,0.458581227,0.875796718,0.679572124,0.663211574,0.688145751,0.745943159,0.655270909,0.76321032,0.726061028,0.832757694,0.775137132,0.628137143,0.586749074,0.617728524,0.551257883,0.591008517,0.507604492,0.483910105,0.444847921
GUANAJUATO,1114,0.608371457,0.661390539,0.656167366,0.599066298,0.64593722,0.648164056,0.657406059,0.667221865,0.491808582,0.634024518,0.629295094,0.433397755,0.747677672,0.705462264,0.792991652,0.736794102,0.776288446,0.709799599,0.806216266,0.799057232,0.737321515,0.806532057,0.822877309,0.592633493,0.802235946,0.839885656,0.770387847,0.595380716,0.807325249,0.549624507
GUANAJUATO,1115,0.485228854,0.50584528,0.50869642,0.451882649,0.36545396,0.381267927,0.51096315,0.439761259,0.166052604,0.49534944,0.480859122,0.485171264,0.443040749,0.48952821,0.492577216,0.488044271,0.510341046,0.505466507,0.461426668,0.47996201,0.448464151,0.44225721,0.494071573,0.502928812,0.508410714,0.408736991,0.507176568,0.503618758,0.296032401,0.423859603
GUANAJUATO,1116,0.752086607,0.766701245,0.749617243,0.718259364,0.668452948,0.67630997,0.731450008,0.670186229,0.62158873,0.716646586,0.712545148,0.560628234,0.919959138,0.822476797,0.859651544,0.819062979,0.839971374,0.765289879,0.886341247,0.850859862,0.888140886,0.883079944,0.698678866,0.688840001,0.699821244,0.623007609,0.690686693,0.657196957,0.579081861,0.562850717
GUANAJUATO,1117,0.780800901,0.745128843,0.718928337,0.770831849,0.768767729,0.772424481,0.712217845,0.771403251,0.687407272,0.717553637,0.755227264,0.560005007,0.775554891,0.586519291,0.474439147,0.519939413,0.515620854,0.560445937,0.667765321,0.663005664,0.789260442,0.661737998,0.556668186,0.55585289,0.5574383,0.438308521,0.545298882,0.527102082,0.387726281,0.450942867
GUANAJUATO,1118,0.618984431,0.640825861,0.623798244,0.605350391,0.613697015,0.630126086,0.635200746,0.582596936,0.447741321,0.593973583,0.58691853,0.523462639,0.608309102,0.635484174,0.625044363,0.611737351,0.62607187,0.572831446,0.643176367,0.633956244,0.649015223,0.644409774,0.628938376,0.632723703,0.634904557,0.537188202,0.624053156,0.598250379,0.508883078,0.519749343
GUANAJUATO,1119,0.592047813,0.663425963,0.653021524,0.574881996,0.586471111,0.6056662,0.646299651,0.597301074,0.384414969,0.621901565,0.633629911,0.589554399,0.715129023,0.662181415,0.662497198,0.633218144,0.685352936,0.510532832,0.707595494,0.619860155,0.695433206,0.723151015,0.614541419,0.618779881,0.621422232,0.509951371,0.616307776,0.586436037,0.459866877,0.520116985
GUANAJUATO,1120,0.524334188,0.598946266,0.577924249,0.487007849,0.536366405,0.553461929,0.592505768,0.568795606,0.412412394,0.559768894,0.561808146,0.491656093,0.582879188,0.57933931,0.5802731,0.592177324,0.614015894,0.580687726,0.626230398,0.617495982,0.542033649,0.64429793,0.580290158,0.575063796,0.583789924,0.505530999,0.583003313,0.544424834,0.426339654,0.478553885
GUANAJUATO,1121,0.656651512,0.700456921,0.678750891,0.602785038,0.628053857,0.620876121,0.693989572,0.634141012,0.559436433,0.57275033,0.703866434,0.571654782,0.771737051,0.735982479,0.634692429,0.643595822,0.739010397,0.54425888,0.709871482,0.684934231,0.786093959,0.753458747,0.657482815,0.636057096,0.65476696,0.547057852,0.613165048,0.555859296,0.576272751,0.515738771
GUANAJUATO,1122,0.479808824,0.571161339,0.550703974,0.441708838,0.477694891,0.471429539,0.579523565,0.485532879,0.284812052,0.532334176,0.560677454,0.512604998,0.618544248,0.60791783,0.554305421,0.522141643,0.610623324,0.557333978,0.618142032,0.608339363,0.664839595,0.626280102,0.487720931,0.509795803,0.510193151,0.409647952,0.507077094,0.503197624,0.29513295,0.415067509
GUANAJUATO,1123,0.523355562,0.571611119,0.554261306,0.522498216,0.497763119,0.521108327,0.57781384,0.435187076,0.419947453,0.502484258,0.565533926,0.523292535,0.641788294,0.587374167,0.613348911,0.574368966,0.587080653,0.585840709,0.657598518,0.640071622,0.675741708,0.66131658,0.645928673,0.613011616,0.637536785,0.519567062,0.616743717,0.527619467,0.52736011,0.526349574
GUANAJUATO,1124,0.414033141,0.509916333,0.48985935,0.377556999,0.431036659,0.462626619,0.523711875,0.476306536,0.292855271,0.498975562,0.511884118,0.469134648,0.713107273,0.641487274,0.607432893,0.592640193,0.597647508,0.607356719,0.694220298,0.68656418,0.743666715,0.706808507,0.597063343,0.515366145,0.583606307,0.524943937,0.558271902,0.508374405,0.432234784,0.375751123
GUANAJUATO,1125,0.675034385,0.711783995,0.704083557,0.648937199,0.654459819,0.663566762,0.694158614,0.655833334,0.559598531,0.6737299,0.66851185,0.516836268,0.71170416,0.689655856,0.610966135,0.602194585,0.678350286,0.572085342,0.628736526,0.512708767,0.749375213,0.668348795,0.712097402,0.698800424,0.712372467,0.637150289,0.709098612,0.592904683,0.60096862,0.579139272
GUANAJUATO,1126,0.419148817,0.520499433,0.515217621,0.337946773,0.390596584,0.423355551,0.520200561,0.500000868,0.375327704,0.503848222,0.474474604,0.486732803,0.469798601,0.515429979,0.466898444,0.504235171,0.493768839,0.519895641,0.538186813,0.529106792,0.534580849,0.553369785,0.514777475,0.513896219,0.516734113,0.412969819,0.515363608,0.50441219,0.326366027,0.438559316
GUANAJUATO,1127,0.709026605,0.750683753,0.744777431,0.672267319,0.708711216,0.704517254,0.741599289,0.72582157,0.707600451,0.699206696,0.762103808,0.51175464,0.906415508,0.764276175,0.792756226,0.750786792,0.778880221,0.657428915,0.84107991,0.814919667,0.875103677,0.818808096,0.546158252,0.553117869,0.555778764,0.417191037,0.541400317,0.506426224,0.382351097,0.411439976
GUANAJUATO,1128,0.470219253,0.522401702,0.509213395,0.423489769,0.394523293,0.424862248,0.535483474,0.474532405,0.429040999,0.513253316,0.387835763,0.489536881,0.374714624,0.520127753,0.514864309,0.52479921,0.520079486,0.52638864,0.542694013,0.545302023,0.453313386,0.550871734,0.540676217,0.542821582,0.548588318,0.411810001,0.545655563,0.513337005,0.351230354,0.44204729
GUANAJUATO,1129,0.52129236,0.582870662,0.55851333,0.499223242,0.509826893,0.506714253,0.564059658,0.569664035,0.376875403,0.480015752,0.552781647,0.437774534,0.59900715,0.614522047,0.522404583,0.560959771,0.585164585,0.557500135,0.613324075,0.593863525,0.647453395,0.609445018,0.524418385,0.530201745,0.535571991,0.429746279,0.531685199,0.517006788,0.352550787,0.437882432
GUANAJUATO,1130,0.502008145,0.578067342,0.572451253,0.402881198,0.349892788,0.448831706,0.588755932,0.58080429,0.630417643,0.484375377,0.60120264,0.519143772,0.996880814,0.931453328,0.9926934,0.98522069,0.982453017,0.859773018,0.991469613,0.910200085,0.945637722,0.936205768,0.857274996,0.865598842,0.867029885,0.790867681,0.851555756,0.81807401,0.842211404,0.760304362
GUANAJUATO,1131,0.794584684,0.799298908,0.77451075,0.755970496,0.796799831,0.793929952,0.785296511,0.761704032,0.742354295,0.695930413,0.7946466,0.697611806,0.890835811,0.810196136,0.788352332,0.718253101,0.830243227,0.673770442,0.834200286,0.806558262,0.850952,0.84240457,0.725311795,0.704599789,0.720210222,0.695094093,0.716893014,0.616804099,0.639566353,0.587358317
GUANAJUATO,1132,0.61215318,0.684992485,0.668373543,0.575775652,0.61735871,0.642325048,0.690491518,0.642194046,0.714385168,0.616924687,0.644434519,0.587665612,0.86637125,0.821053803,0.714260866,0.713341,0.822915884,0.688770664,0.804394552,0.751911743,0.856765009,0.831258824,0.568534165,0.559984627,0.567069179,0.401814223,0.552851877,0.503587439,0.370604119,0.398390663
GUANAJUATO,1133,0.486390902,0.531115476,0.496624646,0.347304945,0.513932337,0.471298877,0.526673767,0.464172497,0.487601854,0.506300125,0.487862876,0.466440142,0.572201449,0.628367602,0.636302637,0.592958598,0.649855483,0.591951781,0.603943372,0.57937895,0.634839936,0.640360816,0.578231772,0.48410606,0.565961288,0.505025668,0.551139729,0.520567705,0.417444342,0.419141134
GUANAJUATO,1134,0.518110934,0.589319996,0.587695564,0.531200769,0.564546681,0.579679724,0.601018232,0.569240963,0.378125461,0.576649266,0.599759436,0.542851742,0.691953805,0.641356196,0.622058882,0.569151887,0.657362634,0.547024289,0.654668984,0.644026021,0.724773125,0.67678923,0.553861784,0.547667261,0.566716757,0.471932699,0.56205468,0.51788661,0.377283741,0.446373385
GUANAJUATO,1135,0.50964457,0.539088286,0.530354211,0.387083509,0.606853781,0.621475138,0.532586098,0.458735198,0.381183031,0.539038505,0.447941004,0.465745154,0.602070565,0.643947185,0.695070774,0.596407286,0.701143571,0.621102896,0.70346679,0.705161146,0.655568148,0.716316974,0.626554733,0.626284166,0.626010626,0.554145209,0.625915416,0.527358117,0.480054888,0.514420603
GUANAJUATO,1136,0.471131835,0.551359393,0.544794594,0.443723305,0.485412752,0.482791576,0.562046821,0.5409192,0.347226444,0.517786463,0.527548924,0.473673817,0.457324091,0.500114288,0.489541879,0.496450666,0.499773463,0.510250116,0.495567673,0.483018933,0.544188268,0.504912811,0.546764993,0.548047856,0.553021198,0.440247182,0.548939483,0.514662467,0.412362267,0.465735438
