Folio,Escuela,Género,Edad,Ag1,Ag2,Ag3,Ag4,Ag5,Ag6,Ag7,Ag8,Ag9,Ag10,Ag11,Ag12,Ag13,Ag14,Ag15,Ag16,Ag17,Ag18,Ag19,Ag20,Ag21,Ag22,Ag23,Ag24A,Ag24B,Ag24C,Ag24D,Ag24E,Ag25,Ag26,Ag27,Ag28,Ag29,Ag30,Ag31,Ag32,Ag33,Ag34,Ag35,Ag36,Ag37,Ag38,Ag39,Ag40,Ag41,Ag42,Ag43,Ag44,Ag45,Ag46,Ag47,Ag48,Ag49,Ag50,Ag51,Ag52,Ag53,Ag54,Ag55,Ag56,AgrBer,AgrProv,AgrFuria,PrConsNegAgr,ImpConsNegAgr,ExpConsNegAgr
761,7,1,1,2,4,3,2,2,3,2,3,3,3,3,3,3,3,2,2,2,4,2,3,3,2,1,1,0,0,0,0,0,0,2,0,2,0,0,0,2,1,0,1,3,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,.1316162347793579,-.28949711,.20945761,24,7,4
763,7,1,1,1,1,0,1,1,2,1,2,2,1,1,2,2,2,1,1,0,0,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2,2,2,3,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-.3742443025112152,-.92270309,-.72042376,14,15,2
764,7,1,1,3,1,4,0,1,2,2,2,2,1,1,1,2,1,3,0,3,4,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,-1.234678745269775,.06027035,.20945761,12,3,3
765,7,1,1,0,3,2,1,0,3,1,3,3,3,3,3,3,3,2,1,3,4,0,2,2,2,0,1,0,0,0,0,0,2,1,2,1,0,0,1,2,2,1,2,3,1,1,2,2,2,0,1,1,2,0,0,2,0,1,0,1,0,1,2,.0723155289888382,.98367029,1.0328437,24,12,9
767,7,1,1,1,1,1,2,0,3,1,3,3,3,3,3,3,3,2,1,4,1,3,3,3,1,2,0,0,0,0,1,0,0,1,0,3,1,1,2,2,2,2,2,2,3,0,0,3,0,0,3,3,0,1,2,1,2,1,1,0,1,2,1,.6146154403686523,-.47517884,.80270267,24,16,10
768,7,1,1,0,1,0,0,0,2,0,2,2,1,2,2,2,2,1,1,3,4,2,2,2,2,1,1,0,0,0,1,0,0,2,0,1,3,0,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-.628503680229187,-.28949711,.54751509,15,24,0
770,7,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,2,0,0,2,2,2,2,2,0,0,1,0,1,0,0,1,0,1,1,0,1,2,1,1,1,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,-.1954581886529922,-.47517884,-.13965733,5,10,5
771,7,1,1,0,1,1,0,1,3,3,3,3,3,3,3,3,3,2,1,3,4,1,3,3,2,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,-.628503680229187,-.92270309,-.72042376,24,16,24
772,7,0,1,0,1,0,1,1,3,3,3,3,3,3,3,3,3,1,1,0,0,0,3,3,0,0,1,0,0,0,0,0,0,1,0,1,2,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.47517884,-.72042376,24,23,0
773,7,0,2,2,3,3,1,0,3,2,3,3,3,3,3,3,3,2,2,3,4,2,3,3,2,2,0,0,0,0,1,1,1,1,0,4,3,1,2,1,3,3,3,3,3,0,1,2,1,0,2,0,0,2,1,2,2,0,1,0,1,0,1,.6097737550735474,.60874784,.45600644,24,21,7
774,7,0,1,1,1,1,1,1,3,1,2,3,3,3,2,3,3,1,2,4,0,2,3,3,2,1,0,0,0,0,1,0,0,1,0,2,3,0,2,2,3,2,2,3,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.2344677299261093,-.47517884,-.72042376,22,20,1
775,7,1,1,1,0,0,1,1,3,1,3,3,2,2,3,3,3,1,0,3,4,2,3,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.47517884,-.72042376,22,0,0
776,7,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,3,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.47517884,-.72042376,1,1,0
777,7,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,3,0,2,2,2,2,0,1,0,0,0,0,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,-1.234678745269775,.47635809,-.72042376,16,16,16
778,7,1,1,2,1,1,0,1,1,0,0,1,2,1,1,1,3,1,1,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,2,1,1,1,2,2,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,.1911658197641373,-.92270309,-.72042376,10,10,7
779,7,1,1,3,1,1,1,0,2,1,0,3,0,1,0,2,2,1,2,4,4,3,2,3,0,3,0,0,0,1,1,3,1,1,0,4,1,1,0,3,0,0,0,3,1,0,0,0,2,0,0,0,1,1,0,1,0,1,0,2,0,0,0,-.1954581886529922,.94359213,.41540945,10,8,4
780,7,1,1,2,3,2,1,1,3,1,3,3,2,2,2,2,2,2,1,3,4,2,2,2,2,1,1,0,0,0,0,1,1,3,1,1,2,1,1,2,2,1,2,3,1,2,1,2,2,1,3,1,2,2,0,1,1,1,1,1,0,0,1,.4094936847686768,.99367744,.63256049,19,14,15
781,7,1,1,0,1,2,1,2,3,2,1,2,1,2,2,3,1,1,1,3,0,0,3,2,3,1,1,0,0,0,0,0,0,1,1,1,3,2,2,3,3,3,2,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,-.1593618392944336,.0093125962,-.037932437,15,21,1
782,7,1,1,1,3,0,1,0,3,2,2,2,1,1,1,1,2,1,1,3,1,2,3,2,2,1,0,0,0,0,1,1,0,1,0,1,3,1,2,1,2,3,3,3,2,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,2,0,-.2344677299261093,.13605925,.86431205,13,19,3
784,7,1,1,2,1,1,1,0,3,2,3,3,1,3,0,0,2,2,1,4,4,3,3,2,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,.1316162347793579,-.47517884,.20945761,15,1,1
785,7,1,1,1,1,1,1,0,1,1,2,1,1,1,2,1,1,2,1,2,4,1,2,2,2,1,0,0,0,0,1,1,2,1,0,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,.1316162347793579,.88444835,.54751509,10,5,0
786,7,1,1,2,1,0,1,2,3,1,3,3,3,3,2,3,3,2,2,4,2,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,.8946734070777893,-.92270309,.7758041,23,10,0
787,7,0,1,0,1,0,1,1,3,0,2,3,2,3,3,3,3,1,1,0,0,0,3,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-.1593618392944336,-.47517884,-.72042376,22,0,0
788,7,1,1,2,3,0,1,0,3,2,3,3,1,3,2,2,2,2,2,2,4,1,2,1,2,1,0,0,0,0,1,0,0,2,0,1,,,,,,2,3,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-.6260668635368347,-.28949711,-.72042376,19,9,1
789,7,1,1,1,2,0,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,0,0,0,1,0,0,0,2,3,1,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,1,0,1.030741930007935,-.096758984,.30809569,11,10,0
790,7,0,1,1,3,1,1,1,3,0,3,3,3,3,3,3,3,3,3,4,1,0,3,3,3,0,1,0,0,0,1,0,0,1,0,2,3,0,3,3,3,3,3,3,3,0,0,2,0,0,0,0,0,0,2,2,1,1,2,0,0,1,0,.8946734070777893,-.47517884,-.13965733,24,24,2
791,7,1,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,2,3,1,2,3,2,3,2,1,0,0,0,0,2,3,3,1,4,3,3,2,3,2,3,3,3,3,3,3,2,2,3,1,3,2,3,2,3,1,2,1,2,2,1,2,1.039136052131653,1.8681895,1.6835135,24,22,19
792,7,1,1,2,2,0,1,0,3,0,1,2,1,0,0,2,1,1,1,4,4,0,2,3,0,1,0,0,0,0,1,2,2,2,0,1,2,0,1,3,1,1,0,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,-.5373052954673767,1.27545,.8490001,10,12,4
793,7,1,2,0,0,0,1,1,3,2,3,3,3,2,2,3,3,2,1,4,1,3,3,3,3,1,1,0,0,0,0,2,0,1,0,1,3,3,3,3,3,3,2,3,3,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,.1042803674936295,.32914245,.20945761,22,23,4
794,7,0,1,0,0,0,1,0,3,0,1,3,3,1,1,3,3,2,1,3,0,2,3,2,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-.6260668635368347,-.47517884,-.72042376,18,0,0
795,7,1,1,1,1,1,1,1,1,0,1,2,0,2,2,2,3,2,2,3,4,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,3,2,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,.1316162347793579,-.92270309,.20945761,13,9,3
796,7,0,2,0,1,0,1,1,3,2,3,3,1,2,3,3,2,1,1,3,1,3,3,2,2,1,1,0,0,0,0,0,0,1,0,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-.6260668635368347,-.47517884,-.72042376,20,13,0
797,7,0,1,3,1,2,2,0,3,0,3,3,2,3,3,2,3,2,2,4,2,2,2,1,2,1,0,0,0,0,1,1,0,1,0,2,0,0,0,1,0,1,1,3,1,0,0,0,0,0,1,0,0,0,2,3,2,1,3,1,1,2,1,1.538564682006836,.13605925,1.1425496,22,7,1
798,7,0,1,1,1,0,1,1,2,0,3,1,1,2,1,2,3,2,1,2,4,3,2,2,2,1,0,0,0,1,1,0,0,0,0,0,2,1,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,1,3,0,1,0,0,1.272351980209351,-.92270309,-.060695779,15,9,1
800,7,1,0,0,1,1,1,0,3,1,3,3,,1,3,3,3,0,0,0,0,3,3,3,3,0,0,0,0,0,1,0,0,0,0,0,3,0,2,2,1,3,2,1,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.92270309,-.72042376,19,14,7
801,7,1,1,2,1,0,0,1,3,1,3,2,1,2,3,3,2,1,2,3,1,0,3,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,1,2,0,3,3,0,2,0,2,2,0,1.350084543228149,-.096758984,.55501032,19,6,3
802,7,1,1,0,1,0,1,2,1,1,1,0,1,0,0,2,1,2,1,2,4,2,3,3,2,1,0,0,0,0,1,0,1,1,1,3,2,2,1,2,3,1,3,2,3,1,2,0,0,2,1,3,3,3,1,1,3,0,2,1,3,0,0,.7607202529907227,.55041903,.75514042,6,17,13
803,7,0,0,0,1,1,1,0,2,1,2,2,0,0,1,1,2,1,2,0,0,2,2,2,1,0,1,0,0,1,0,0,0,0,0,1,1,2,2,1,1,1,2,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.92270309,-.72042376,10,11,4
804,7,1,0,3,3,1,1,0,1,1,0,3,1,2,1,3,0,2,3,2,3,2,0,3,2,3,1,1,0,0,0,1,0,2,2,4,,0,1,1,,2,1,3,1,0,2,3,1,3,0,3,1,2,0,3,1,2,2,2,1,2,0,1.324599385261536,.68289697,1.1568952,11,9,13
805,7,1,0,3,4,1,1,0,3,0,1,2,2,0,0,1,0,3,3,4,4,0,0,1,0,3,0,0,0,1,0,1,2,1,3,2,2,0,1,2,3,3,2,0,1,2,3,3,0,0,1,0,2,3,3,3,1,0,1,2,3,1,2,.5116094350814819,1.302739,1.816393,9,14,11
806,7,0,1,0,0,0,1,0,3,0,3,3,1,3,2,1,1,2,2,4,4,1,3,3,3,1,0,0,0,0,1,1,0,1,0,0,2,0,2,2,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-.1593618392944336,.13605925,-.72042376,17,16,0
807,7,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,3,2,3,0,1,0,0,0,1,0,0,0,0,0,2,0,0,3,1,2,0,3,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,-.1881153732538223,-.92270309,-.72042376,0,11,3
808,7,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,1,3,2,1,2,2,1,0,1,0,0,0,0,0,1,1,0,1,2,1,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.628503680229187,.26327351,-.72042376,14,15,0
809,7,1,1,0,1,0,1,1,3,2,3,3,2,2,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.628503680229187,-.92270309,-.72042376,19,14,0
810,7,0,1,0,1,0,1,2,3,2,3,3,3,3,3,3,2,0,0,0,0,3,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,.3608308136463165,-.92270309,-.72042376,23,4,0
811,7,1,1,1,4,0,1,1,3,0,3,3,3,3,3,3,3,2,2,4,4,2,3,2,2,1,0,0,0,0,1,0,1,1,0,1,3,0,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,1,.2576315104961395,.26327351,.66993678,24,24,0
812,7,0,1,3,2,3,1,1,2,1,3,3,0,1,0,2,2,2,3,0,4,1,2,1,1,2,0,0,0,0,1,2,1,1,2,1,1,0,0,3,2,1,0,3,2,1,1,0,2,0,1,0,0,0,0,1,3,2,1,3,0,0,1,.983370840549469,1.1679914,1.0384812,13,12,4
813,7,0,1,0,0,0,1,2,3,1,3,3,3,3,3,3,3,2,2,4,1,3,3,3,3,2,1,0,0,0,0,0,0,1,0,1,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.47517884,-.72042376,24,24,0
814,7,0,1,2,2,2,1,1,3,0,1,3,2,2,3,3,3,3,3,3,4,3,2,1,3,1,1,0,0,0,0,0,0,1,2,2,3,0,1,3,1,1,1,3,3,3,0,1,3,1,1,1,3,1,1,2,0,0,0,0,0,0,0,-.3742443025112152,.079941943,-.72042376,20,16,14
815,7,1,2,0,1,1,1,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.92270309,-.72042376,24,24,0
817,7,1,1,0,1,1,1,0,2,3,3,2,2,1,1,2,2,1,0,0,0,0,3,3,2,0,1,0,0,0,0,0,1,2,0,1,1,1,0,1,2,2,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,.40211669,-.72042376,15,10,2
818,7,1,1,0,1,0,1,2,3,0,3,3,3,3,3,3,3,2,0,0,4,3,3,3,1,0,1,0,0,0,0,0,0,1,0,1,2,1,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.47517884,-.72042376,24,17,0
819,7,0,1,3,3,0,3,1,3,2,3,3,2,3,3,3,3,3,3,3,2,2,2,3,3,2,1,0,0,0,0,1,2,3,0,3,3,1,3,3,0,3,3,0,3,3,1,3,3,0,3,3,0,3,2,3,3,3,3,2,2,2,2,2.447552680969238,1.0870504,1.8003303,23,18,18
820,7,1,1,0,1,1,1,1,3,0,3,2,3,3,3,2,3,2,2,3,4,2,3,2,0,0,0,0,0,0,1,0,0,1,0,1,3,0,3,3,3,3,3,3,3,0,0,1,2,0,0,0,2,1,0,0,1,0,1,0,1,1,0,-.1512518376111984,-.47517884,.30809569,22,24,6
821,7,1,1,1,2,2,1,0,3,1,3,3,2,3,3,2,3,2,1,4,4,3,2,2,3,1,0,0,0,0,1,2,1,4,1,1,3,0,3,3,2,3,3,3,3,3,0,3,0,0,3,0,0,0,0,2,1,1,0,2,0,0,1,.360169529914856,1.2773589,.88603783,22,23,9
822,7,1,1,1,0,1,0,1,3,1,2,3,3,3,3,0,2,1,1,3,2,2,2,3,0,1,0,0,0,0,1,1,1,1,0,1,2,2,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,.60874784,-.72042376,19,10,0
823,7,1,1,1,3,0,1,1,3,2,3,3,3,2,3,1,3,2,1,4,2,3,3,2,2,1,1,0,0,0,0,0,0,1,0,1,2,0,0,2,2,1,3,3,3,1,0,2,3,2,1,0,3,0,0,3,1,2,1,0,0,0,0,1.039136052131653,-.47517884,-.72042376,21,16,12
824,7,1,1,0,1,1,1,0,3,3,3,3,3,3,3,3,3,2,1,4,2,3,3,3,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,3,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,-.6260668635368347,.26327351,-.13965733,24,9,5
825,7,1,0,0,1,1,1,2,3,2,3,3,3,3,3,3,3,0,0,3,0,0,3,3,2,3,0,0,0,0,1,0,0,0,0,0,3,0,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.92270309,-.72042376,24,23,0
826,7,1,0,0,1,1,0,0,3,0,3,2,0,1,3,1,1,2,0,4,4,2,3,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,.47635809,-.72042376,14,0,0
828,7,1,0,0,1,0,0,1,3,2,3,1,2,1,3,3,2,1,1,4,3,0,3,1,2,1,1,1,1,1,1,3,2,1,2,0,3,1,2,1,3,1,2,0,3,0,2,1,1,2,0,3,0,2,1,,2,0,3,1,1,2,0,.985699474811554,1.7387761,.86431205,18,15,9
829,7,0,0,2,1,1,1,1,1,1,1,3,0,1,0,0,2,3,0,4,2,0,3,3,0,0,0,0,0,0,1,0,0,1,0,3,1,0,3,3,0,2,3,3,3,1,1,3,2,0,3,3,3,3,0,0,2,0,0,0,0,0,0,-.4684528708457947,-.47517884,-.72042376,8,18,18
830,7,0,0,1,1,1,1,1,1,1,0,1,0,0,1,2,0,2,3,3,0,3,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,.4094936847686768,-.92270309,-.72042376,5,4,5
831,7,0,0,1,3,3,3,1,1,3,3,1,0,0,3,0,1,3,1,0,0,2,1,3,0,2,0,0,0,0,1,3,1,0,3,2,0,2,0,3,1,0,0,0,0,0,0,0,1,2,3,2,0,2,3,2,1,3,1,2,0,,,.9543061256408691,1.3367887,.85567284,9,4,10
832,7,0,0,0,1,0,1,2,0,1,1,1,0,1,2,0,3,0,2,3,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.92270309,-.72042376,8,0,0
833,7,0,0,2,1,0,1,0,3,0,3,3,3,3,3,3,3,1,1,3,1,3,3,3,2,1,0,0,0,1,1,0,0,1,0,1,3,0,1,2,0,1,1,3,3,2,2,2,2,2,2,2,2,2,0,3,1,3,3,1,2,2,0,1.865089178085327,-.47517884,1.0258809,24,14,16
834,7,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,2,2,1,3,0,1,0,0,0,0,0,0,1,0,1,3,0,0,1,0,1,0,1,3,2,0,0,1,1,0,1,0,3,0,0,0,0,0,1,1,0,1,-1.234678745269775,-.47517884,.87201536,3,9,8
835,7,0,0,1,3,3,0,1,3,2,3,3,1,3,1,3,3,2,3,4,4,0,2,2,3,2,1,0,0,0,1,0,0,2,0,1,1,0,1,2,0,1,0,3,1,1,0,0,2,0,0,0,1,1,0,0,1,0,1,0,1,0,0,-.1512518376111984,-.28949711,-.060695779,20,9,5
836,7,1,0,0,1,0,1,0,3,0,3,3,2,3,3,3,3,1,0,4,1,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-.1881153732538223,-.92270309,-.72042376,23,0,0
838,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.92270309,-.72042376,0,0,0
839,7,1,0,0,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,1,0,1,0,1,0,0,0,1,0,2,0,0,1,3,1,0,1,2,1,3,2,1,2,0,3,1,0,0,0,1,0,2,3,1,2,0,2,1,0,2,0,.6140145659446716,.49916396,.59394431,16,13,4
840,7,0,1,0,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.92270309,-.72042376,3,0,0
841,7,0,0,0,1,0,1,0,3,0,3,3,3,3,3,3,3,2,0,4,4,3,3,3,2,2,0,0,0,0,1,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3,1,0,1,0,1,0,2,1,0,1,1,1,1,0,0,0,1,.4094936847686768,.47635809,.071426168,24,24,8
842,7,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.92270309,-.72042376,0,0,0
843,7,0,0,0,1,1,1,0,0,0,3,0,0,3,1,2,1,2,2,3,4,0,3,2,0,1,1,0,0,0,0,1,0,1,0,2,3,3,3,3,3,3,3,2,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,-.628503680229187,.13605925,.68733764,10,23,1
844,7,1,0,0,1,1,1,0,3,2,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.47517884,-.72042376,24,0,0
845,7,0,0,0,1,2,1,1,1,1,3,3,0,2,2,3,3,3,3,3,4,3,3,2,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-.5373052954673767,.06027035,-.72042376,17,3,0
846,7,0,0,0,1,2,1,0,2,1,3,3,0,2,2,3,3,3,3,3,4,3,3,2,3,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-.5373052954673767,-.92270309,-.72042376,18,3,0
847,7,1,0,1,1,0,1,1,2,0,3,3,1,3,2,2,2,1,1,3,4,2,2,3,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,.4094936847686768,.81887496,.63256049,18,0,8
848,7,1,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,4,2,2,2,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-.628503680229187,-.47517884,-.72042376,0,0,5
849,7,1,0,0,3,3,1,0,3,2,3,3,1,2,1,1,3,3,3,0,,3,3,3,3,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,0,1.300787568092346,.39731914,.55501032,17,0,0
850,7,0,0,0,1,0,1,0,3,1,2,2,3,2,2,3,3,1,0,0,0,3,3,2,3,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-.6260668635368347,-.47517884,.071426168,20,12,0
851,7,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.47517884,-.72042376,0,0,0
852,7,1,0,3,1,1,1,0,2,1,0,2,0,2,0,0,3,2,2,4,4,3,3,3,0,1,1,0,0,0,1,2,1,1,1,1,3,2,0,3,2,2,3,1,3,0,1,0,0,1,0,1,1,0,0,0,0,1,3,2,1,3,0,.187591090798378,1.0464007,1.2257317,9,17,3
853,7,1,0,3,4,3,4,0,1,1,3,0,0,3,1,3,1,3,2,1,3,2,3,2,0,1,0,0,0,1,1,1,1,0,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,3,1,2,2,1,2,1,2,1,1,3,1,2,3,.6146154403686523,.71931577,2.1737711,12,13,13
854,7,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,0,2,3,3,0,0,1,0,0,1,2,3,0,0,0,1,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,1.0870504,-.72042376,0,6,0
855,7,0,0,2,1,0,1,1,2,2,1,2,1,2,1,2,0,3,3,4,2,2,3,3,3,2,0,0,0,0,1,2,2,3,1,,,,,,,2,3,3,3,0,0,2,3,0,2,2,0,1,0,1,1,1,0,0,1,0,1,.1042803674936295,1.5438828,.45600644,11,11,10
856,7,0,0,1,1,1,1,0,3,1,3,3,2,2,3,2,3,2,3,4,1,3,2,3,3,0,1,0,0,0,0,0,0,1,0,2,0,0,3,2,2,3,3,2,3,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,.4094936847686768,-.47517884,-.72042376,21,18,1
